尖,準１級
蠑,１級
撰,準１級
腱,１級
遊,８級
憑,１級
及,４級
儚,１級
哀,３級
証,６級
僉,１級
癪,１級
瞹,対象外
霪,１級
侈,１級
搴,１級
瀚,１級
帳,８級
尚,準２級
徂,１級
輳,１級
欷,１級
桷,１級
友,９級
踝,１級
魄,１級
鳩,準１級
韃,準１級
索,準２級
褞,１級
承,６級
緋,準１級
件,６級
蔓,準１級
敍,１級 / 準１級
磁,５級
虫,１０級
廣,１級 / 準１級
疥,１級
胸,５級
蛮,３級
楮,１級
蹶,１級
謌,１級
肙,対象外
穏,３級
觀,１級 / 準１級
臼,２級
鋭,４級
价,１級
稍,１級
薬,８級
溷,１級
畜,３級
虱,１級
陟,１級
麹,準１級
紫,４級
絽,１級
張,６級
蕨,準１級
毆,１級 / 準１級
鸞,１級
瘍,２級
臾,１級
疫,準２級
蔔,１級
総,６級
褥,１級
技,６級
敏,４級
胼,１級
楯,準１級
廨,１級
聽,１級 / 準１級
歹,対象外
吹,４級
旭,準１級
涓,１級
恒,４級
壥,１級
枌,１級
櫂,１級
耗,準２級
卍,１級
序,６級
竪,準１級
愃,１級
醂,１級
問,８級
洒,１級
論,５級
劉,準１級
眦,１級
禧,１級
死,８級
纐,１級
辟,１級
樓,１級 / 準１級
茶,９級
頚,準１級
旱,１級
吻,準１級
繙,１級
亅,対象外
豺,１級
套,準１級
顧,３級
拡,５級
棊,１級
郵,５級
班,５級
筈,準１級
了,３級
卑,３級
涕,１級
炭,８級
營,１級 / 準１級
篦,準１級
甌,１級
析,準２級
予,８級
啓,３級
洗,５級
裄,１級
底,７級
歿,１級
耘,１級
旺,２級
鮮,４級
恕,準１級
竭,１級
眩,１級
茸,準１級
吼,１級
鵑,１級
奘,１級
貽,１級
寡,準２級
膽,１級 / 準１級
讌,１級
戞,１級
糘,対象外
料,７級
饅,１級
髷,１級
共,７級
采,２級
媼,１級
逅,１級
鰯,準１級
晩,５級
営,６級
淺,１級 / 準１級
定,８級
例,７級
隣,４級
巉,１級
鏑,準１級
圍,１級 / 準１級
雜,１級 / 準１級
菎,１級
落,８級
釈,４級
羹,１級
蘂,準１級
螻,１級
貿,６級
斛,１級
埃,１級
鍔,準１級
掻,準１級
逆,６級
宛,２級
兵,７級
媽,１級
寢,１級 / 準１級
普,４級
膾,１級
糜,１級
湍,１級
侍,３級
戟,準１級
饉,１級
悲,８級
狂,４級
聆,１級
曇,４級
盃,準１級
俸,準２級
強,９級
齠,１級
窯,準２級
衡,準２級
鐺,１級
芽,７級
券,６級
堵,準１級
姥,準１級
縟,１級
崟,１級
骭,１級
凉,対象外
飯,７級
僊,１級
慕,３級
狃,１級
悳,対象外
勦,１級
遺,５級
誓,準２級
盆,４級
偕,１級
苅,準１級
闊,１級
車,１０級
鈴,準２級
濕,１級 / 準１級
姦,準１級
崢,１級
弸,１級
骰,１級
刹,２級
襾,対象外
堺,準１級
曉,１級 / 準１級
懦,１級
飲,８級
任,６級
墨,３級
嬾,１級
钁,１級
検,６級
双,３級
獄,３級
磅,１級
韆,１級
岩,９級
期,８級
柾,準１級
漑,準１級
潸,１級
沍,１級
紬,準１級
帶,１級 / 準１級
腴,１級
舁,１級
槇,１級 / 準１級
徃,対象外
詁,１級
恙,１級
罰,４級
反,８級
噂,準１級
鉋,１級
企,３級
忙,４級
煩,準２級
嚶,１級
蝎,１級
楳,準１級
捩,１級
岫,１級
簾,準１級
鳫,対象外
瑶,１級
駑,１級
踞,１級
収,５級
柿,２級
墫,対象外
霰,１級
擶,対象外
径,７級
恚,１級
沐,１級
椡,対象外
鶺,１級
伉,１級
朦,１級
紮,１級
帷,１級
舂,１級
鰄,１級
詆,１級
蒲,準１級
畝,準２級
艚,１級
箘,１級
豼,対象外
愆,１級
砿,準１級
忩,対象外
品,８級
騷,１級 / 準１級
爾,準１級
税,６級
穐,準１級
運,８級
蹼,１級
殀,１級
譖,１級
憔,１級
撲,準２級
償,準２級
謎,２級
粉,"７級
※補足欄参照"
蕩,準１級
趙,１級
哂,１級
畠,準１級
蠕,１級
湎,１級
緑,８級
貂,１級
毋,１級
搶,１級
褪,１級
硅,１級
魅,３級
癬,１級
蒸,５級
輸,６級
箙,１級
遍,準２級
母,９級
圏,４級
狄,１級
聾,準１級
枕,２級
賽,１級
靭,準１級
括,準２級
珮,１級
等,８級
旻,１級
溺,２級
西,９級
院,８級
士,"７級
※補足欄参照"
宜,準２級
尠,１級
棋,３級
其,準１級
郷,５級
葆,１級
諚,１級
讎,１級
橡,準１級
釉,１級
樔,１級
洙,対象外
桼,対象外
疱,１級
狆,１級
眷,１級
薮,準１級
麺,２級
壬,準１級
纒,準１級
装,５級
刺,４級
掾,１級
要,７級
耙,１級
欸,１級
救,"７級
※補足欄参照"
林,１０級
拭,２級
昂,準１級
珱,対象外
宝,５級
壮,準２級
筋,５級
園,９級
糞,準１級
靱,準１級
具,８級
狎,１級
都,８級
覃,１級
曖,２級
桾,対象外
洛,準１級
櫃,１級
蛯,１級
軋,１級
争,７級
岬,準２級
虹,２級
卒,７級
炮,１級
頡,１級
辣,２級
劍,１級 / 準１級
禪,１級 / 準１級
漓,１級
髻,１級
示,６級
沒,１級 / 準１級
庖,準１級
茹,１級
綉,１級
埆,１級
吽,１級
繚,１級
鋲,準１級
抂,対象外
軌,３級
勧,４級
景,７級
誕,５級
亊,対象外
岱,準１級
燠,１級
蔕,１級
甍,１級
瞻,１級
礻,対象外
巌,準１級
虻,準１級
嗄,１級
卓,３級
鮴,１級
鵙,１級
吾,準１級
炯,１級
螽,１級
沓,準１級
蛸,準１級
埋,３級
礼,８級
荀,１級
抃,１級
廩,１級
店,９級
瀛,１級
頤,１級
事,８級
軍,７級
叔,準２級
黶,１級
俺,２級
隧,１級
盈,準１級
鏖,１級
苑,準１級
斜,４級
慘,１級 / 準１級
涙,４級
趣,４級
啖,１級
姨,１級
媾,１級
噌,準１級
角,９級
偖,１級
齡,１級 / 準１級
顫,１級
飴,準１級
零,３級
蘆,１級
崩,３級
奚,１級
鍖,対象外
取,８級
堽,１級
羽,９級
膿,準１級
益,６級
瘟,１級
俾,１級
端,４級
濘,１級
苒,準１級
觚,１級
墮,１級 / 準１級
擺,１級
戠,対象外
涛,準１級
姪,準１級
翁,準２級
腸,"７級
※補足欄参照"
潺,１級
菓,４級
窰,対象外
艝,１級
醇,準１級
煬,１級
裏,５級
添,４級
鳬,１級
働,７級
鰰,１級
逋,１級
離,４級
伊,準１級
長,９級
弼,準１級
楴,対象外
駒,２級
尢,対象外
緒,準２級
遼,準１級
携,３級
篩,１級
蝓,１級
侏,１級
骸,２級
椢,対象外
詈,１級
門,９級
寤,１級
隽,対象外
尤,準１級
菖,準１級
朧,１級
鳰,１級
潼,対象外
裔,１級
腹,５級
懲,準２級
艟,１級
伍,準１級
窶,１級
醉,１級 / 準１級
閂,１級
凋,準１級
殃,１級
獅,準１級
陣,４級
応,６級
槊,１級
穗,１級 / 準１級
聿,１級
衢,１級
壯,１級 / 準１級
橢,準１級
縡,１級
孀,１級
捫,１級
毎,９級
典,７級
栂,準１級
鑁,対象外
爿,対象外
珸,対象外
硝,準２級
賀,"６級
※補足欄参照"
瑾,１級
庚,準１級
狐,準１級
常,６級
踟,１級
忝,１級
抄,準２級
洞,準２級
牀,１級
肄,１級
除,５級
嚼,１級
声,９級
累,準２級
韈,１級
闌,１級
殄,１級
能,６級
毒,"７級
※補足欄参照"
凌,準１級
据,準２級
蠖,１級
輹,１級
過,６級
魍,１級
獎,対象外
簿,３級
栃,"２級
※補足欄参照"
兼,４級
構,６級
壱,４級
府,７級
牆,１級
棍,１級
眸,１級
刻,５級
哄,１級
辧,対象外
釋,１級 / 準１級
磆,対象外
昃,１級
枚,５級
悴,１級
晰,１級
署,５級
麻,準２級
劑,１級 / 準１級
粋,３級
耜,１級
憖,１級
炳,１級
鉐,対象外
樗,準１級
蚊,準２級
欹,１級
讐,１級
躁,１級
騾,１級
蔗,１級
撹,準１級
筌,１級
薯,準１級
待,８級
瞼,１級
儡,１級
哇,１級
蛹,１級
褫,１級
剃,準１級
昆,準２級
眺,準２級
果,７級
翅,１級
棒,５級
糟,準１級
靴,準２級
磊,１級
涜,準１級
蒹,１級
晴,９級
舅,１級
粍,準１級
罵,２級
巍,１級
麼,１級
鉗,１級
露,４級
炸,１級
耡,１級
蟀,１級
